,Unnamed: 0_x,tconst,genres,Unnamed: 0_y,title_type,primary_title,original_title,year,runtime_minutes,simple_title,average_rating,num_votes,timestamp,release_date
579,579,tt0364144,Drama,315,movie,Olga's Summer,Olgas Sommer,2002.0,105.0,olgas summer,6.0,116,01/01/24 20:30,08/01/24
580,580,tt0365908,Documentary,316,video,Walking the Tracks: The Summer of Stand by Me,Walking the Tracks: The Summer of Stand by Me,2000.0,37.0,walking the tracks the summer of stand by me,7.5,208,01/01/24 21:30,08/01/24
581,581,tt0365908,Short,316,video,Walking the Tracks: The Summer of Stand by Me,Walking the Tracks: The Summer of Stand by Me,2000.0,37.0,walking the tracks the summer of stand by me,7.5,208,01/01/24 21:30,08/01/24
582,582,tt0367955,Drama,317,tvMovie,Last Summer,Last Summer,2000.0,52.0,last summer,7.7,11,01/01/24 21:30,08/01/24
583,583,tt0367955,Fantasy,317,tvMovie,Last Summer,Last Summer,2000.0,52.0,last summer,7.7,11,01/01/24 21:30,08/01/24
584,584,tt0367955,Sci-Fi,317,tvMovie,Last Summer,Last Summer,2000.0,52.0,last summer,7.7,11,01/01/24 21:30,08/01/24
585,585,tt0372175,Drama,318,movie,A Summer Rain,Bir yaz yagmuru,1961.0,85.0,a summer rain,5.7,15,01/01/24 21:30,08/01/24
586,586,tt0372175,Romance,318,movie,A Summer Rain,Bir yaz yagmuru,1961.0,85.0,a summer rain,5.7,15,01/01/24 21:30,08/01/24
587,587,tt0374546,Drama,319,movie,"Spring, Summer, Fall, Winter... and Spring",Bom yeoreum gaeul gyeoul geurigo bom,2003.0,103.0,spring summer fall winter and spring,8.0,87290,01/01/24 21:30,08/01/24
588,588,tt0374546,Romance,319,movie,"Spring, Summer, Fall, Winter... and Spring",Bom yeoreum gaeul gyeoul geurigo bom,2003.0,103.0,spring summer fall winter and spring,8.0,87290,01/01/24 21:30,08/01/24
589,589,tt0375604,Action,320,video,The Kids Who Saved Summer,The Kids Who Saved Summer,2004.0,71.0,the kids who saved summer,5.4,86,01/01/24 21:30,08/01/24
590,590,tt0375604,Comedy,320,video,The Kids Who Saved Summer,The Kids Who Saved Summer,2004.0,71.0,the kids who saved summer,5.4,86,01/01/24 21:30,08/01/24
591,591,tt0375604,Family,320,video,The Kids Who Saved Summer,The Kids Who Saved Summer,2004.0,71.0,the kids who saved summer,5.4,86,01/01/24 21:30,08/01/24
592,592,tt0378702,Drama,321,tvMovie,A Midsummer's Play,Sanct Hansaften-spil,1979.0,98.0,a midsummers play,7.6,10,01/01/24 21:30,08/01/24
593,593,tt0381685,Drama,322,movie,A Boy's Summer in 1945,Utsukushii natsu kirishima,2002.0,118.0,a boys summer in 1945,7.0,66,01/01/24 21:30,08/01/24
594,594,tt0381685,History,322,movie,A Boy's Summer in 1945,Utsukushii natsu kirishima,2002.0,118.0,a boys summer in 1945,7.0,66,01/01/24 21:30,08/01/24
595,595,tt0382189,Drama,323,movie,My Summer of Love,My Summer of Love,2004.0,86.0,my summer of love,6.7,21941,01/01/24 21:30,08/01/24
596,596,tt0382189,Romance,323,movie,My Summer of Love,My Summer of Love,2004.0,86.0,my summer of love,6.7,21941,01/01/24 21:30,08/01/24
597,597,tt0382868,Action,324,movie,Nasu: Summer in Andalusia,Nasu: Andalusia no natsu,2003.0,47.0,nasu summer in andalusia,7.0,438,01/01/24 21:30,08/01/24
598,598,tt0382868,Animation,324,movie,Nasu: Summer in Andalusia,Nasu: Andalusia no natsu,2003.0,47.0,nasu summer in andalusia,7.0,438,01/01/24 21:30,08/01/24
599,599,tt0382868,Sport,324,movie,Nasu: Summer in Andalusia,Nasu: Andalusia no natsu,2003.0,47.0,nasu summer in andalusia,7.0,438,01/01/24 21:30,08/01/24
600,600,tt0384567,Comedy,325,movie,Summer Thunder,Summer Thunder,2003.0,81.0,summer thunder,4.8,79,01/01/24 21:30,08/01/24
601,601,tt0385006,Comedy,326,movie,How the Garcia Girls Spent Their Summer,How the Garcia Girls Spent Their Summer,2005.0,128.0,how the garcia girls spent their summer,6.1,667,01/01/24 21:30,08/01/24
602,602,tt0385006,Drama,326,movie,How the Garcia Girls Spent Their Summer,How the Garcia Girls Spent Their Summer,2005.0,128.0,how the garcia girls spent their summer,6.1,667,01/01/24 21:30,08/01/24
603,603,tt0385006,Romance,326,movie,How the Garcia Girls Spent Their Summer,How the Garcia Girls Spent Their Summer,2005.0,128.0,how the garcia girls spent their summer,6.1,667,01/01/24 21:30,08/01/24
604,604,tt0387005,Comedy,327,tvMovie,2nd Annual Mystery Science Theater 3000 Summer Blockbuster Review,2nd Annual Mystery Science Theater 3000 Summer Blockbuster Review,1998.0,22.0,2nd annual mystery science theater 3000 summer blockbuster review,7.6,174,01/01/24 21:30,08/01/24
605,605,tt0387005,Sci-Fi,327,tvMovie,2nd Annual Mystery Science Theater 3000 Summer Blockbuster Review,2nd Annual Mystery Science Theater 3000 Summer Blockbuster Review,1998.0,22.0,2nd annual mystery science theater 3000 summer blockbuster review,7.6,174,01/01/24 21:30,08/01/24
606,606,tt0388446,Family,328,movie,Summer with the Ghosts,Summer with the Ghosts,2003.0,85.0,summer with the ghosts,5.5,116,01/01/24 21:30,08/01/24
607,607,tt0399811,Comedy,329,movie,Summer Show,Um Show de Verão,2004.0,97.0,summer show,2.4,196,01/01/24 21:30,08/01/24
608,608,tt0399811,Family,329,movie,Summer Show,Um Show de Verão,2004.0,97.0,summer show,2.4,196,01/01/24 21:30,08/01/24
609,609,tt0399811,Music,329,movie,Summer Show,Um Show de Verão,2004.0,97.0,summer show,2.4,196,01/01/24 21:30,08/01/24
610,610,tt0402303,Adventure,330,video,Justine: A Midsummer Night's Dream,Justine: A Midsummer Night's Dream,1997.0,88.0,justine a midsummer nights dream,5.0,104,01/01/24 21:30,08/01/24
611,611,tt0404469,Comedy,331,movie,Summer Seductions,Summer Seductions,1988.0,95.0,summer seductions,4.2,16,01/01/24 21:30,08/01/24
612,612,tt0404469,Fantasy,331,movie,Summer Seductions,Summer Seductions,1988.0,95.0,summer seductions,4.2,16,01/01/24 21:30,08/01/24
613,613,tt0404469,Romance,331,movie,Summer Seductions,Summer Seductions,1988.0,95.0,summer seductions,4.2,16,01/01/24 21:30,08/01/24
614,614,tt0408229,Drama,332,movie,Summer Solstice,Summer Solstice,2003.0,111.0,summer solstice,5.1,76,01/01/24 21:30,08/01/24
615,615,tt0409878,Horror,333,video,Demon Summer,Demon Summer,2003.0,80.0,demon summer,3.1,178,01/01/24 21:30,08/01/24
616,616,tt0411645,Documentary,334,movie,Our Summer,Meän kesä,2004.0,57.0,our summer,8.8,27,01/01/24 21:30,08/01/24
617,617,tt0411883,Comedy,335,movie,Slutty Summer,Slutty Summer,2004.0,85.0,slutty summer,5.1,901,01/01/24 21:30,08/01/24
618,618,tt0411883,Drama,335,movie,Slutty Summer,Slutty Summer,2004.0,85.0,slutty summer,5.1,901,01/01/24 21:30,08/01/24
619,619,tt0411883,Romance,335,movie,Slutty Summer,Slutty Summer,2004.0,85.0,slutty summer,5.1,901,01/01/24 21:30,08/01/24
620,620,tt0415183,Drama,336,movie,Summer Clouds,Nubes de verano,2004.0,100.0,summer clouds,6.2,415,01/01/24 21:30,08/01/24
621,621,tt0420206,Comedy,337,movie,Summer Storm,Sommersturm,2004.0,98.0,summer storm,7.3,14543,01/01/24 21:30,08/01/24
622,622,tt0420206,Drama,337,movie,Summer Storm,Sommersturm,2004.0,98.0,summer storm,7.3,14543,01/01/24 21:30,08/01/24
623,623,tt0420206,Romance,337,movie,Summer Storm,Sommersturm,2004.0,98.0,summer storm,7.3,14543,01/01/24 21:30,08/01/24
624,624,tt0420229,Drama,338,movie,Summer Story,Summer Story,2004.0,76.0,summer story,6.5,64,01/01/24 21:30,08/01/24
625,625,tt0422748,Music,339,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,1999.0,94.0,a midsummer nights dream,7.4,41,01/01/24 21:30,08/01/24
626,626,tt0431476,,340,movie,A Passing Summer's Rain,Yaz Yagmuru,1994.0,98.0,a passing summers rain,4.3,15,01/01/24 21:30,08/01/24
627,627,tt0434372,Drama,341,video,Summer of Tomorrows,Summer of Tomorrows,2003.0,110.0,summer of tomorrows,6.8,25,01/01/24 21:30,08/01/24
628,628,tt0443123,Adventure,342,movie,Midsummer Dream,El sueño de una noche de San Juan,2005.0,85.0,midsummer dream,4.6,426,01/01/24 21:30,08/01/24
629,629,tt0443123,Animation,342,movie,Midsummer Dream,El sueño de una noche de San Juan,2005.0,85.0,midsummer dream,4.6,426,01/01/24 21:30,08/01/24
630,630,tt0443123,Drama,342,movie,Midsummer Dream,El sueño de una noche de San Juan,2005.0,85.0,midsummer dream,4.6,426,01/01/24 21:30,08/01/24
631,631,tt0443740,Documentary,343,video,The Endless Summer Revisited,The Endless Summer Revisited,2000.0,70.0,the endless summer revisited,7.0,87,01/01/24 21:30,08/01/24
632,632,tt0445508,Drama,344,movie,Summer Heat,Kuang lian shi,1968.0,91.0,summer heat,5.5,31,01/01/24 21:30,08/01/24
633,633,tt0447601,Documentary,345,video,Alice's Naked Summer,Alice's Naked Summer,2004.0,58.0,alices naked summer,4.3,10,01/01/24 21:30,08/01/24
634,634,tt0449945,Documentary,346,movie,Five Summer Stories,Five Summer Stories,1972.0,94.0,five summer stories,8.3,63,01/01/24 21:30,08/01/24
635,635,tt0449945,Sport,346,movie,Five Summer Stories,Five Summer Stories,1972.0,94.0,five summer stories,8.3,63,01/01/24 21:30,08/01/24
636,636,tt0451204,Animation,347,video,The Snowman Who Saved Summer,The Snowman Who Saved Summer,2002.0,22.0,the snowman who saved summer,3.5,13,01/01/24 21:30,08/01/24
637,637,tt0451204,Short,347,video,The Snowman Who Saved Summer,The Snowman Who Saved Summer,2002.0,22.0,the snowman who saved summer,3.5,13,01/01/24 21:30,08/01/24
638,638,tt0453369,Drama,348,movie,Her Summer,Her Summer,2004.0,80.0,her summer,6.1,36,01/01/24 21:30,08/01/24
639,639,tt0453369,Mystery,348,movie,Her Summer,Her Summer,2004.0,80.0,her summer,6.1,36,01/01/24 21:30,08/01/24
640,640,tt0453369,Thriller,348,movie,Her Summer,Her Summer,2004.0,80.0,her summer,6.1,36,01/01/24 21:30,08/01/24
641,641,tt0455946,Comedy,349,movie,My Brother's Summer,L'estate di mio fratello,2005.0,82.0,my brothers summer,6.8,106,01/01/24 21:30,08/01/24
642,642,tt0455946,Drama,349,movie,My Brother's Summer,L'estate di mio fratello,2005.0,82.0,my brothers summer,6.8,106,01/01/24 21:30,08/01/24
643,643,tt0457415,Comedy,350,video,A Midsummer Night's Dream,A Midsummer Night's Dream,1999.0,89.0,a midsummer nights dream,5.4,42,01/01/24 21:30,08/01/24
644,644,tt0457415,Fantasy,350,video,A Midsummer Night's Dream,A Midsummer Night's Dream,1999.0,89.0,a midsummer nights dream,5.4,42,01/01/24 21:30,08/01/24
645,645,tt0457415,Romance,350,video,A Midsummer Night's Dream,A Midsummer Night's Dream,1999.0,89.0,a midsummer nights dream,5.4,42,01/01/24 21:30,08/01/24
646,646,tt0457538,,351,movie,Summer Running: The Race to Cure Breast Cancer,Summer Running: The Race to Cure Breast Cancer,2006.0,75.0,summer running the race to cure breast cancer,6.5,21,01/01/24 21:30,08/01/24
647,647,tt0457596,Music,352,video,The Monkees: Live Summer Tour,The Monkees: Live Summer Tour,2002.0,91.04358068315665,the monkees live summer tour,8.0,39,01/01/24 21:30,08/01/24
648,648,tt0466405,Animation,353,movie,XxxHOLiC the Movie: A Midsummer Night's Dream,Gekijôban XXXHolic Manatsu no yoru no yume,2005.0,60.0,xxxholic the movie a midsummer nights dream,7.1,739,01/01/24 21:30,08/01/24
649,649,tt0466405,Comedy,353,movie,XxxHOLiC the Movie: A Midsummer Night's Dream,Gekijôban XXXHolic Manatsu no yoru no yume,2005.0,60.0,xxxholic the movie a midsummer nights dream,7.1,739,01/01/24 21:30,08/01/24
650,650,tt0466405,Drama,353,movie,XxxHOLiC the Movie: A Midsummer Night's Dream,Gekijôban XXXHolic Manatsu no yoru no yume,2005.0,60.0,xxxholic the movie a midsummer nights dream,7.1,739,01/01/24 21:30,08/01/24
651,651,tt0466456,Comedy,354,movie,Midsummer Madness,Midsummer Madness,2007.0,94.0,midsummer madness,5.9,609,01/01/24 21:30,08/01/24
652,652,tt0466456,Drama,354,movie,Midsummer Madness,Midsummer Madness,2007.0,94.0,midsummer madness,5.9,609,01/01/24 21:30,08/01/24
653,653,tt0466456,Romance,354,movie,Midsummer Madness,Midsummer Madness,2007.0,94.0,midsummer madness,5.9,609,01/01/24 21:30,08/01/24
654,654,tt0469111,Horror,355,video,I'll Always Know What You Did Last Summer,I'll Always Know What You Did Last Summer,2006.0,92.0,ill always know what you did last summer,3.4,13566,01/01/24 21:30,08/01/24
655,655,tt0469111,Mystery,355,video,I'll Always Know What You Did Last Summer,I'll Always Know What You Did Last Summer,2006.0,92.0,ill always know what you did last summer,3.4,13566,01/01/24 21:30,08/01/24
656,656,tt0469111,Thriller,355,video,I'll Always Know What You Did Last Summer,I'll Always Know What You Did Last Summer,2006.0,92.0,ill always know what you did last summer,3.4,13566,01/01/24 21:30,08/01/24
657,657,tt0469731,Documentary,356,video,Ball Talk: Baseball's Voices of Summer,Ball Talk: Baseball's Voices of Summer,1989.0,50.0,ball talk baseballs voices of summer,5.3,16,01/01/24 21:30,08/01/24
658,658,tt0469731,Sport,356,video,Ball Talk: Baseball's Voices of Summer,Ball Talk: Baseball's Voices of Summer,1989.0,50.0,ball talk baseballs voices of summer,5.3,16,01/01/24 21:30,08/01/24
659,659,tt0469785,Comedy,357,movie,A Limousine the Colour of Midsummer's Eve,Limuzins Janu nakts krasa,1981.0,84.0,a limousine the colour of midsummers eve,8.6,1326,01/01/24 21:30,08/01/24
660,660,tt0469785,Drama,357,movie,A Limousine the Colour of Midsummer's Eve,Limuzins Janu nakts krasa,1981.0,84.0,a limousine the colour of midsummers eve,8.6,1326,01/01/24 21:30,08/01/24
661,661,tt0469979,Adventure,358,movie,Summer School,Summer School,2006.0,89.0,summer school,4.5,350,01/01/24 21:30,08/01/24
662,662,tt0469979,Drama,358,movie,Summer School,Summer School,2006.0,89.0,summer school,4.5,350,01/01/24 21:30,08/01/24
663,663,tt0469979,Horror,358,movie,Summer School,Summer School,2006.0,89.0,summer school,4.5,350,01/01/24 21:30,08/01/24
664,664,tt0475255,Drama,359,movie,Dog Days of Summer,Dog Days of Summer,2007.0,88.0,dog days of summer,5.6,462,01/01/24 21:30,08/01/24
665,665,tt0476007,Drama,360,movie,Revolution Summer,Revolution Summer,2007.0,90.0,revolution summer,5.4,92,01/01/24 21:30,08/01/24
666,666,tt0477273,Drama,361,movie,Summer Rain,El camino de los ingleses,2006.0,118.0,summer rain,5.5,1256,01/01/24 21:30,08/01/24
667,667,tt0477273,Romance,361,movie,Summer Rain,El camino de los ingleses,2006.0,118.0,summer rain,5.5,1256,01/01/24 21:30,08/01/24
668,668,tt0477877,Drama,362,movie,Summer in Berlin,Sommer vorm Balkon,2005.0,107.0,summer in berlin,6.9,2967,01/01/24 21:30,09/01/24
669,669,tt0479172,Music,363,tvMovie,Summer Breeze: The Isley Brothers Greatest Hits Live,Summer Breeze: The Isley Brothers Greatest Hits Live,2005.0,60.0,summer breeze the isley brothers greatest hits live,6.4,12,01/01/24 21:30,09/01/24
670,670,tt0479310,Comedy,364,movie,Summer Nuts,Summer Nuts,2006.0,90.0,summer nuts,7.8,18,01/01/24 21:30,09/01/24
671,671,tt0479310,Sport,364,movie,Summer Nuts,Summer Nuts,2006.0,90.0,summer nuts,7.8,18,01/01/24 21:30,09/01/24
672,672,tt0486020,Western,365,movie,Summer Love,Summer Love,2006.0,94.0,summer love,3.5,582,01/01/24 21:30,09/01/24
673,673,tt0489563,Action,366,movie,Stealing Summer,Stealing Summer,2004.0,90.0,stealing summer,6.1,26,01/01/24 21:30,09/01/24
674,674,tt0494969,Drama,367,movie,The Last Summer,De laatste zomer,2007.0,95.0,the last summer,6.9,440,01/01/24 21:30,09/01/24
675,675,tt0498567,Comedy,368,movie,Summer Time Machine Blues,Samâ taimu mashin burûsu,2005.0,107.0,summer time machine blues,7.1,1708,01/01/24 21:30,09/01/24
676,676,tt0498567,Sci-Fi,368,movie,Summer Time Machine Blues,Samâ taimu mashin burûsu,2005.0,107.0,summer time machine blues,7.1,1708,01/01/24 21:30,09/01/24
677,677,tt0757898,Drama,369,movie,Summer Heat,Kaleldo,2006.0,95.0,summer heat,6.2,95,01/01/24 21:30,09/01/24
678,678,tt0770724,Documentary,370,movie,Boys of Summer,Boys of Summer,2006.0,95.0,boys of summer,8.7,52,01/01/24 21:30,09/01/24
679,679,tt0770824,Drama,371,tvMovie,A Summer Day,Un jour d'été,2006.0,91.0,a summer day,6.4,312,01/01/24 21:30,09/01/24
680,680,tt0776728,Comedy,372,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2005.0,157.0,a midsummer nights dream,8.4,17,01/01/24 21:30,09/01/24
681,681,tt0776728,Fantasy,372,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2005.0,157.0,a midsummer nights dream,8.4,17,01/01/24 21:30,09/01/24
682,682,tt0776728,Music,372,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2005.0,157.0,a midsummer nights dream,8.4,17,01/01/24 21:30,09/01/24
683,683,tt0791303,Drama,373,movie,A Summer in Genoa,Genova,2008.0,93.0,a summer in genoa,6.0,6807,01/01/24 21:30,09/01/24
684,684,tt0791303,Mystery,373,movie,A Summer in Genoa,Genova,2008.0,93.0,a summer in genoa,6.0,6807,01/01/24 21:30,09/01/24
685,685,tt0791303,Romance,373,movie,A Summer in Genoa,Genova,2008.0,93.0,a summer in genoa,6.0,6807,01/01/24 21:30,09/01/24
686,686,tt0794288,Drama,374,movie,The Summer of Stickleback,Hariyo no natsu,2006.0,99.0,the summer of stickleback,5.6,10,01/01/24 21:30,09/01/24
687,687,tt0794374,Drama,375,movie,Summer Palace,Yi He Yuan,2006.0,158.0,summer palace,7.2,4407,01/01/24 21:30,09/01/24
688,688,tt0794374,Romance,375,movie,Summer Palace,Yi He Yuan,2006.0,158.0,summer palace,7.2,4407,01/01/24 21:30,09/01/24
689,689,tt0806679,Drama,376,movie,Summer '04,Sommer '04,2006.0,97.0,summer 04,6.4,835,01/01/24 21:30,09/01/24
690,690,tt0807963,Comedy,377,video,That One Summer,That One Summer,2005.0,84.0,that one summer,6.9,38,01/01/24 21:30,09/01/24
691,691,tt0807963,Drama,377,video,That One Summer,That One Summer,2005.0,84.0,that one summer,6.9,38,01/01/24 21:30,09/01/24
692,692,tt0807963,Family,377,video,That One Summer,That One Summer,2005.0,84.0,that one summer,6.9,38,01/01/24 21:30,09/01/24
693,693,tt0808487,Documentary,378,movie,Summercamp!,Summercamp!,2006.0,85.0,summercamp,6.6,152,01/01/24 21:30,09/01/24
694,694,tt0819735,Comedy,379,movie,Summerhood,Summerhood,2008.0,88.0,summerhood,6.4,680,01/01/24 21:30,09/01/24
695,695,tt0819735,Drama,379,movie,Summerhood,Summerhood,2008.0,88.0,summerhood,6.4,680,01/01/24 21:30,09/01/24
696,696,tt0819735,Romance,379,movie,Summerhood,Summerhood,2008.0,88.0,summerhood,6.4,680,01/01/24 21:30,09/01/24
697,697,tt0819835,Documentary,380,video,The Making of 'I'll Always Know What You Did Last Summer',The Making of 'I'll Always Know What You Did Last Summer',2006.0,27.0,the making of ill always know what you did last summer,4.2,70,01/01/24 21:30,09/01/24
698,698,tt0819835,Short,380,video,The Making of 'I'll Always Know What You Did Last Summer',The Making of 'I'll Always Know What You Did Last Summer',2006.0,27.0,the making of ill always know what you did last summer,4.2,70,01/01/24 21:30,09/01/24
699,699,tt0825745,Adventure,381,movie,Silly's Sweet Summer,Blöde Mütze!,2007.0,90.0,sillys sweet summer,6.8,238,01/01/24 21:30,09/01/24
700,700,tt0825745,Family,381,movie,Silly's Sweet Summer,Blöde Mütze!,2007.0,90.0,sillys sweet summer,6.8,238,01/01/24 21:30,09/01/24
701,701,tt0827742,Drama,382,tvMovie,That Summer Day,That Summer Day,2006.0,53.0,that summer day,8.1,26,01/01/24 21:30,09/01/24
702,702,tt0829134,Animation,383,movie,Tracing the Gray Summer,Inochi no chikyuu: Daiokishin no natsu,2001.0,91.04358068315665,tracing the gray summer,7.6,25,01/01/24 21:30,09/01/24
703,703,tt0834941,Adventure,384,movie,A Plumm Summer,A Plumm Summer,2007.0,99.0,a plumm summer,6.0,434,01/01/24 21:30,09/01/24
704,704,tt0834941,Drama,384,movie,A Plumm Summer,A Plumm Summer,2007.0,99.0,a plumm summer,6.0,434,01/01/24 21:30,09/01/24
705,705,tt0834941,Family,384,movie,A Plumm Summer,A Plumm Summer,2007.0,99.0,a plumm summer,6.0,434,01/01/24 21:30,09/01/24
706,706,tt0836700,Drama,385,movie,Summer Hours,L'heure d'été,2008.0,103.0,summer hours,7.1,8234,01/01/24 21:30,09/01/24
707,707,tt0836700,Family,385,movie,Summer Hours,L'heure d'été,2008.0,103.0,summer hours,7.1,8234,01/01/24 21:30,09/01/24
708,708,tt0844345,Horror,386,video,Summer's End: The Legend of Samhain,Summer's End: The Legend of Samhain,2001.0,72.0,summers end the legend of samhain,5.2,43,01/01/24 21:30,09/01/24
709,709,tt0846318,Family,387,movie,Summer of the Flying Saucer,Summer of the Flying Saucer,2008.0,86.0,summer of the flying saucer,5.1,68,01/01/24 21:30,09/01/24
710,710,tt0847183,Drama,388,movie,That Special Summer,Kid Svensk,2007.0,90.0,that special summer,6.0,594,01/01/24 21:30,09/01/24
711,711,tt0847527,Drama,389,movie,Summer Scars,Summer Scars,2007.0,68.0,summer scars,5.2,675,01/01/24 21:30,09/01/24
712,712,tt0847527,Thriller,389,movie,Summer Scars,Summer Scars,2007.0,68.0,summer scars,5.2,675,01/01/24 21:30,09/01/24
713,713,tt0853002,Drama,390,movie,A Summer Song,A Summer Song,2010.0,91.04358068315665,a summer song,6.8,10,01/01/24 21:30,09/01/24
714,714,tt0859622,Comedy,391,tvMovie,The Last Day of Summer,The Last Day of Summer,2007.0,88.0,the last day of summer,5.2,743,01/01/24 21:30,09/01/24
